罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,オートバイ盗,亀有,西亀有交番,131229,東京都,葛飾区,亀有４丁目,2022/2/12,14,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,葛飾区亀有４丁目,35.761531,139.844073, 亀有警察署 西亀有交番,35.7590227,139.8335076
窃盗,オートバイ盗,亀有,西水元駐在所,131229,東京都,葛飾区,西水元５丁目,2022/8/2,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,葛飾区西水元５丁目,35.786321,139.854239, 亀有警察署 西水元駐在所,35.7890393,139.8573009
窃盗,オートバイ盗,亀有,西水元駐在所,131229,東京都,葛飾区,西水元５丁目,2022/8/2,19,４階建て以上共同住宅,その他,キーなし,あり,自動二輪（50cc超）,葛飾区西水元５丁目,35.786321,139.854239, 亀有警察署 西水元駐在所,35.7890393,139.8573009
窃盗,オートバイ盗,亀有,金町駅北口交番,131229,東京都,葛飾区,東金町４丁目,2022/7/17,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,葛飾区東金町４丁目,35.774498,139.87549, 亀有警察署 金町駅北口交番,35.7701064,139.8702694
窃盗,オートバイ盗,亀有,金町駅北口交番,131229,東京都,葛飾区,東金町４丁目,2022/8/26,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,葛飾区東金町４丁目,35.774498,139.87549, 亀有警察署 金町駅北口交番,35.7701064,139.8702694
窃盗,オートバイ盗,亀有,堀切駅前交番,131229,東京都,葛飾区,堀切４丁目,2022/12/3,6,道路上,その他,キーなし,なし,自動二輪（50cc超）,葛飾区堀切４丁目,35.747278,139.822722, 亀有警察署 堀切駅前交番,,
窃盗,オートバイ盗,葛飾,たつみ橋交番,131229,東京都,葛飾区,西新小岩３丁目,2022/3/7,15,その他,その他,キーあり,なし,原動機付自転車（50cc以下）,葛飾区西新小岩３丁目,35.720481,139.847128, 葛飾警察署 たつみ橋交番,,
窃盗,オートバイ盗,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩３丁目,2019/8/16,20,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）,葛飾区東新小岩３丁目,35.722981,139.860992, 葛飾警察署 たつみ橋交番,,
窃盗,オートバイ盗,葛飾,四ツ木交番,131229,東京都,葛飾区,四つ木１丁目,2022/8/7,19,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,葛飾区四つ木１丁目,35.732958,139.833459, 葛飾警察署 四ツ木交番,35.7354203,139.8334653
窃盗,オートバイ盗,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸６丁目,2022/4/18,18,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,葛飾区奥戸６丁目,35.731258,139.870203, 葛飾警察署 奥戸交番,35.7343238,139.865247
窃盗,オートバイ盗,葛飾,宝町交番,131229,東京都,葛飾区,宝町２丁目,2022/9/15,11,道路上,その他,キーなし,なし,自動二輪（50cc超）,葛飾区宝町２丁目,35.745974,139.836842, 葛飾警察署 宝町交番,35.7468194,139.8366557
窃盗,オートバイ盗,葛飾,小松橋交番,131229,東京都,葛飾区,奥戸５丁目,2021/11/5,15,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,葛飾区奥戸５丁目,35.73217,139.865921, 葛飾警察署 小松橋交番,35.7200947,139.8666376
窃盗,オートバイ盗,葛飾,立石駅前交番,131229,東京都,葛飾区,立石２丁目,2022/5/19,14,一戸建住宅,その他,キーあり,なし,原動機付自転車（50cc以下）,葛飾区立石２丁目,35.738666,139.840327, 葛飾警察署 立石駅前交番,35.7388475,139.8490674
窃盗,オートバイ盗,葛飾,細田交番,131229,東京都,葛飾区,東新小岩１丁目,2022/7/6,22,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）,葛飾区東新小岩１丁目,35.72061,139.861353, 葛飾警察署 細田交番,35.740142,139.8695527
窃盗,オートバイ盗,小松川,今井交番,131237,東京都,江戸川区,西瑞江３丁目,2022/3/31,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区西瑞江３丁目,35.6885072,139.890436, 小松川警察署 今井交番,35.6839121,139.8869888
窃盗,オートバイ盗,小松川,南篠崎交番,131237,東京都,江戸川区,篠崎町４丁目,2022/12/23,10,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区篠崎町４丁目,35.6997061,139.9103125, 小松川警察署 南篠崎交番,35.693524,139.90868
窃盗,オートバイ盗,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2022/2/21,21,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,江戸川区小松川１丁目,35.688052,139.850711, 小松川警察署 小松川一丁目交番,35.6893507,139.8497681
窃盗,オートバイ盗,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川２丁目,2019/10/1,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区小松川２丁目,35.695844,139.852701, 小松川警察署 小松川一丁目交番,35.6893507,139.8497681
窃盗,オートバイ盗,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川２丁目,2022/7/7,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区小松川２丁目,35.695844,139.852701, 小松川警察署 小松川一丁目交番,35.6893507,139.8497681
窃盗,オートバイ盗,小松川,小松川四丁目交番,131237,東京都,江戸川区,平井１丁目,2022/8/8,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区平井１丁目,35.7040905,139.85139, 小松川警察署 小松川四丁目交番,35.699792,139.850426
窃盗,オートバイ盗,小松川,小松川四丁目交番,131237,東京都,江戸川区,平井２丁目,2022/4/22,18,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区平井２丁目,35.7014494,139.8452923, 小松川警察署 小松川四丁目交番,35.699792,139.850426
窃盗,オートバイ盗,小松川,平井七丁目交番,131237,東京都,江戸川区,平井７丁目,2022/6/27,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区平井７丁目,35.7148409,139.8378202, 小松川警察署 平井七丁目交番,35.7121136,139.8420423
窃盗,オートバイ盗,小松川,平井駅前交番,131237,東京都,江戸川区,平井４丁目,2016/12/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,江戸川区平井４丁目,35.7071958,139.8473581, 小松川警察署 平井駅前交番,35.70628605,139.8429350469908
窃盗,オートバイ盗,小松川,松島四丁目交番,131237,東京都,江戸川区,松島３丁目,2022/9/1,14,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,江戸川区松島３丁目,35.7107533,139.8620811, 小松川警察署 松島四丁目交番,35.7116563,139.8596166
窃盗,オートバイ盗,小松川,椿町駐在所,131237,東京都,江戸川区,春江町２丁目,2022/12/19,19,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区春江町２丁目,35.699917,139.888895, 小松川警察署 椿町駐在所,35.698842,139.8903386
窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町４丁目,2022/1/10,3,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区篠崎町４丁目,35.6997061,139.9103125, 小松川警察署 篠崎駅前交番,35.7056975,139.9042265
窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町７丁目,2022/12/26,15,道路上,その他,キーあり,なし,なし,江戸川区篠崎町７丁目,35.7048555,139.9020794, 小松川警察署 篠崎駅前交番,35.7056975,139.9042265
窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,新堀１丁目,2022/1/7,22,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区新堀１丁目,35.704745,139.8868751, 小松川警察署 篠崎駅前交番,35.7056975,139.9042265
窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,谷河内１丁目,2022/10/30,20,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,江戸川区谷河内１丁目,35.703278,139.895235, 小松川警察署 篠崎駅前交番,35.7056975,139.9042265
窃盗,オートバイ盗,小岩,一里塚交番,131237,東京都,江戸川区,東小岩２丁目,2022/1/25,13,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区東小岩２丁目,35.726367,139.894498, 小岩警察署 一里塚交番,35.7321105,139.8909224
窃盗,オートバイ盗,小岩,一里塚交番,131237,東京都,江戸川区,東小岩２丁目,2022/9/9,13,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区東小岩２丁目,35.726367,139.894498, 小岩警察署 一里塚交番,35.7321105,139.8909224
窃盗,オートバイ盗,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩３丁目,2022/6/10,14,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区北小岩３丁目,35.7371308,139.8946274, 小岩警察署 北小岩二丁目交番,35.7363427,139.8848256
窃盗,オートバイ盗,小岩,北小岩駐在所,131237,東京都,江戸川区,北小岩８丁目,2021/1/15,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）,江戸川区北小岩８丁目,35.7485556,139.8872022, 小岩警察署 北小岩駐在所,35.7421769,139.8886395
窃盗,オートバイ盗,小岩,北小岩駐在所,131237,東京都,江戸川区,北小岩８丁目,2022/1/20,19,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区北小岩８丁目,35.7485556,139.8872022, 小岩警察署 北小岩駐在所,35.7421769,139.8886395
窃盗,オートバイ盗,小岩,南小岩交番,131237,東京都,江戸川区,南小岩２丁目,2022/4/25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区南小岩２丁目,35.720006,139.889455, 小岩警察署 南小岩交番,35.7209467,139.8903081
窃盗,オートバイ盗,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2022/1/17,19,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区南小岩６丁目,35.729527,139.878707, 小岩警察署 小岩駅前交番,35.7330816,139.8819066
窃盗,オートバイ盗,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2022/6/7,9,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区南小岩６丁目,35.729527,139.878707, 小岩警察署 小岩駅前交番,35.7330816,139.8819066
窃盗,オートバイ盗,小岩,鹿骨交番,131237,東京都,江戸川区,鹿骨２丁目,2017/1/10,不明,道路上,その他,キーなし,なし,自動二輪（50cc超）,江戸川区鹿骨２丁目,35.7071043,139.8933177, 小岩警察署 鹿骨交番,35.710294,139.88931
窃盗,オートバイ盗,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西１丁目,2019/8/31,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区中葛西１丁目,35.6713985,139.8694551, 葛西警察署 共栄橋交番,35.667770399999995,139.8717700846705
窃盗,オートバイ盗,葛西,共栄橋交番,131237,東京都,江戸川区,中葛西３丁目,2022/12/9,8,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区中葛西３丁目,35.6658464,139.8710968, 葛西警察署 共栄橋交番,35.667770399999995,139.8717700846705
窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西２丁目,2022/9/29,19,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）,江戸川区南葛西２丁目,35.6537733,139.8753655, 葛西警察署 南葛西交番,35.6484223,139.87167429303327
窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2022/7/20,12,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区南葛西４丁目,35.6495309,139.874178, 葛西警察署 南葛西交番,35.6484223,139.87167429303327
窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西５丁目,2022/12/2,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区南葛西５丁目,35.6456686,139.8729099, 葛西警察署 南葛西交番,35.6484223,139.87167429303327
窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西７丁目,2022/2/23,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区南葛西７丁目,35.6475333,139.881607, 葛西警察署 南葛西交番,35.6484223,139.87167429303327
窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西７丁目,2022/4/22,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区南葛西７丁目,35.6475333,139.881607, 葛西警察署 南葛西交番,35.6484223,139.87167429303327
窃盗,オートバイ盗,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西１丁目,2022/11/25,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区東葛西１丁目,35.671029,139.8799276, 葛西警察署 東葛西五丁目交番,35.66589895,139.8827055
窃盗,オートバイ盗,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西４丁目,2022/11/24,5,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,江戸川区東葛西４丁目,35.6622018,139.8847988, 葛西警察署 東葛西五丁目交番,35.66589895,139.8827055
窃盗,オートバイ盗,葛西,東葛西五丁目交番,131237,東京都,江戸川区,東葛西４丁目,2022/11/30,7,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区東葛西４丁目,35.6622018,139.8847988, 葛西警察署 東葛西五丁目交番,35.66589895,139.8827055
窃盗,オートバイ盗,葛西,江戸川六丁目交番,131237,東京都,江戸川区,江戸川６丁目,2022/9/25,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区江戸川６丁目,35.675602,139.8765432, 葛西警察署 江戸川六丁目交番,35.6774626,139.8792341
窃盗,オートバイ盗,葛西,清新町交番,131237,東京都,江戸川区,清新町１丁目,2021/1/1,0,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区清新町１丁目,35.6613584,139.8518492, 葛西警察署 清新町交番,35.6573992,139.85536812759563
窃盗,オートバイ盗,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2021/4/1,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,江戸川区清新町２丁目,35.6559854,139.8546307, 葛西警察署 清新町交番,35.6573992,139.85536812759563
窃盗,オートバイ盗,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2022/2/21,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区清新町２丁目,35.6559854,139.8546307, 葛西警察署 清新町交番,35.6573992,139.85536812759563
窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町６丁目,2022/9/20,22,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区臨海町６丁目,35.642617,139.8599441, 葛西警察署 臨海公園交番,35.64385285,139.86149732977663
窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町６丁目,2022/9/20,22,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区臨海町６丁目,35.642617,139.8599441, 葛西警察署 臨海公園交番,35.64385285,139.86149732977663
窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町６丁目,2022/11/12,17,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区臨海町６丁目,35.642617,139.8599441, 葛西警察署 臨海公園交番,35.64385285,139.86149732977663
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,一之江町,2022/5/27,15,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区一之江町,35.6836213,139.8734063, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/5/1,22,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）,江戸川区船堀１丁目,35.6864742,139.8599261, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/7/20,21,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,江戸川区船堀１丁目,35.6864742,139.8599261, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/8/8,14,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区船堀１丁目,35.6864742,139.8599261, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/9/2,19,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,江戸川区船堀１丁目,35.6864742,139.8599261, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/10/11,9,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区船堀１丁目,35.6864742,139.8599261, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,船堀駅前交番,131237,東京都,江戸川区,船堀１丁目,2022/10/22,9,その他,駐車（輪）場,キーあり,あり,自動二輪（50cc超）,江戸川区船堀１丁目,35.6864742,139.8599261, 葛西警察署 船堀駅前交番,35.6837041,139.8639433
窃盗,オートバイ盗,葛西,葛西橋東交番,131237,東京都,江戸川区,北葛西４丁目,2022/8/22,21,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,江戸川区北葛西４丁目,35.6715372,139.86352, 葛西警察署 葛西橋東交番,,
窃盗,オートバイ盗,葛西,葛西橋東交番,131237,東京都,江戸川区,西葛西１丁目,2022/10/2,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区西葛西１丁目,35.6722321,139.852666, 葛西警察署 葛西橋東交番,,
窃盗,オートバイ盗,葛西,葛西駅前交番,131237,東京都,江戸川区,中葛西７丁目,2022/1/18,1,道路上,その他,キーなし,あり,自動二輪（50cc超）,江戸川区中葛西７丁目,35.656637,139.8664632, 葛西警察署 葛西駅前交番,,
窃盗,オートバイ盗,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西２丁目,2022/11/1,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,江戸川区西葛西２丁目,35.6680691,139.8533379, 葛西警察署 西葛西駅前交番,,
窃盗,オートバイ盗,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西３丁目,2022/10/20,21,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,江戸川区西葛西３丁目,35.6674208,139.8580746, 葛西警察署 西葛西駅前交番,,
窃盗,オートバイ盗,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西５丁目,2022/11/20,22,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,江戸川区西葛西５丁目,35.6660709,139.8618311, 葛西警察署 西葛西駅前交番,,
窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2022/1/29,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,あり,自動二輪（50cc超）,八王子市片倉町,,, 南大沢警察署 みなみ野交番,,
窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2022/8/24,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市片倉町,,, 南大沢警察署 みなみ野交番,,
窃盗,オートバイ盗,南大沢,上柚木駐在所,132012,東京都,八王子市,上柚木,2021/3/1,不明,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市上柚木,,, 南大沢警察署 上柚木駐在所,,
窃盗,オートバイ盗,南大沢,下柚木交番,132012,東京都,八王子市,越野,2021/8/17,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市越野,,, 南大沢警察署 下柚木交番,,
窃盗,オートバイ盗,南大沢,北野駅前交番,132012,東京都,八王子市,打越町,2022/7/13,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市打越町,,, 南大沢警察署 北野駅前交番,,
窃盗,オートバイ盗,南大沢,北野駅前交番,132012,東京都,八王子市,北野町,2022/3/26,12,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市北野町,,, 南大沢警察署 北野駅前交番,,
窃盗,オートバイ盗,南大沢,北野駅前交番,132012,東京都,八王子市,北野町,2022/12/6,15,道路上,その他,キーあり,なし,自動二輪（50cc超）,八王子市北野町,,, 南大沢警察署 北野駅前交番,,
窃盗,オートバイ盗,南大沢,南大沢駅前交番,132012,東京都,八王子市,南大沢２丁目,2022/9/4,0,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）,八王子市南大沢２丁目,,, 南大沢警察署 南大沢駅前交番,,
窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,大塚,2022/6/30,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市大塚,,, 南大沢警察署 堀之内駅前交番,,
窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,別所２丁目,2021/3/1,12,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）,八王子市別所２丁目,,, 南大沢警察署 堀之内駅前交番,,
窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,堀之内２丁目,2022/10/20,8,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,八王子市堀之内２丁目,,, 南大沢警察署 堀之内駅前交番,,
窃盗,オートバイ盗,南大沢,大戸駐在所,132098,東京都,町田市,相原町,2022/8/11,21,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市相原町,35.6054106,139.3299887, 南大沢警察署 大戸駐在所,35.60938285,139.29851545
窃盗,オートバイ盗,南大沢,大戸駐在所,132098,東京都,町田市,相原町,2022/12/1,9,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,町田市相原町,35.6054106,139.3299887, 南大沢警察署 大戸駐在所,35.60938285,139.29851545
窃盗,オートバイ盗,南大沢,小山駐在所,132098,東京都,町田市,小山町,2022/10/21,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,町田市小山町,35.5956062,139.3770822, 南大沢警察署 小山駐在所,35.5959169,139.3718669
窃盗,オートバイ盗,南大沢,小山駐在所,132098,東京都,町田市,小山町,2022/11/6,2,その他,その他,キーなし,なし,自動二輪（50cc超）,町田市小山町,35.5956062,139.3770822, 南大沢警察署 小山駐在所,35.5959169,139.3718669
窃盗,オートバイ盗,南大沢,小比企駐在所,132012,東京都,八王子市,小比企町,2022/5/17,16,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,自動二輪（50cc超）,八王子市小比企町,,, 南大沢警察署 小比企駐在所,,
窃盗,オートバイ盗,南大沢,松が谷交番,132012,東京都,八王子市,大塚,2022/7/11,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市大塚,,, 南大沢警察署 松が谷交番,,
窃盗,オートバイ盗,南大沢,相原駅前交番,132098,東京都,町田市,相原町,2022/7/17,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,町田市相原町,35.6054106,139.3299887, 南大沢警察署 相原駅前交番,35.607092800000004,139.33191845816327
窃盗,オートバイ盗,南大沢,高嶺交番,132012,東京都,八王子市,片倉町,2022/3/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市片倉町,,, 南大沢警察署 高嶺交番,35.627737749999994,139.34880344544945
窃盗,オートバイ盗,南大沢,高嶺交番,132012,東京都,八王子市,片倉町,2022/7/23,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市片倉町,,, 南大沢警察署 高嶺交番,35.627737749999994,139.34880344544945
窃盗,オートバイ盗,高尾,めじろ台交番,132012,東京都,八王子市,椚田町,2021/10/20,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市椚田町,,, 高尾警察署 めじろ台交番,,
窃盗,オートバイ盗,高尾,めじろ台交番,132012,東京都,八王子市,椚田町,2022/5/15,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市椚田町,,, 高尾警察署 めじろ台交番,,
窃盗,オートバイ盗,高尾,めじろ台交番,132012,東京都,八王子市,椚田町,2022/10/27,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市椚田町,,, 高尾警察署 めじろ台交番,,
窃盗,オートバイ盗,高尾,めじろ台交番,132012,東京都,八王子市,めじろ台２丁目,2022/3/11,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市めじろ台２丁目,,, 高尾警察署 めじろ台交番,,
窃盗,オートバイ盗,高尾,めじろ台交番,132012,東京都,八王子市,山田町,2022/8/26,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市山田町,,, 高尾警察署 めじろ台交番,,
窃盗,オートバイ盗,高尾,諏訪交番,132012,東京都,八王子市,上壱分方町,2022/2/5,23,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市上壱分方町,,, 高尾警察署 諏訪交番,35.67533355,139.29081936367348
窃盗,オートバイ盗,高尾,諏訪交番,132012,東京都,八王子市,諏訪町,2022/5/18,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）,八王子市諏訪町,,, 高尾警察署 諏訪交番,35.67533355,139.29081936367348
窃盗,オートバイ盗,高尾,諏訪交番,132012,東京都,八王子市,大楽寺町,2022/3/25,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）,八王子市大楽寺町,,, 高尾警察署 諏訪交番,35.67533355,139.29081936367348
窃盗,オートバイ盗,高尾,諏訪交番,132012,東京都,八王子市,弐分方町,2022/10/29,6,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）,八王子市弐分方町,,, 高尾警察署 諏訪交番,35.67533355,139.29081936367348
